account_id,industry,plan_tier,mrr,tenure_months,seats_purchased,active_seats_last_30d,logins_last_30d,features_adopted,avg_session_min,support_tickets_last_90d,unresolved_tickets,avg_resolution_days,nps_last_survey,churned
ACC101407,Corporate Treasury,Starter,415.0,35,11,7,12,6,26.2,7,0,6.9,4.0,0
ACC101408,Corporate Treasury,Enterprise,9625.0,54,239,107,12,7,27.6,1,1,5.2,3.0,0
ACC101409,Insurance,Growth,2541.0,18,30,16,26,10,37.8,3,0,3.2,7.0,0
ACC101410,Banking,Enterprise,8980.0,59,294,216,11,5,14.5,5,1,7.1,3.0,0
ACC101411,Insurance,Enterprise,10876.0,22,75,31,16,5,25.2,5,3,7.9,6.0,1
ACC101412,Brokerage,Enterprise,15501.0,43,146,53,13,3,8.2,0,0,6.5,5.0,1
ACC101413,Brokerage,Enterprise,14118.0,24,200,137,14,5,26.4,4,1,4.6,5.0,0
ACC101414,Insurance,Starter,578.0,40,12,6,13,4,26.0,4,1,6.9,4.0,0
ACC101415,Brokerage,Growth,1953.0,20,54,29,16,8,27.9,4,1,3.7,8.0,0
ACC101416,Corporate Treasury,Growth,2297.0,50,10,8,38,8,24.3,1,1,6.2,6.0,0
ACC101417,Banking,Growth,2771.0,38,36,23,18,8,32.5,3,2,3.9,7.0,0
ACC101418,Corporate Treasury,Enterprise,8556.0,18,109,53,9,3,12.9,8,1,10.4,4.0,1
ACC101419,Corporate Treasury,Enterprise,11525.0,57,50,14,10,2,11.2,6,0,8.9,3.0,1
ACC101420,Insurance,Growth,3143.0,42,13,10,18,6,24.1,2,1,11.7,6.0,0
ACC101421,Corporate Treasury,Growth,1874.0,26,46,22,8,3,10.3,3,1,9.0,3.0,0
ACC101422,Brokerage,Growth,3109.0,9,50,13,11,3,22.6,2,1,10.4,1.0,0
ACC101423,Insurance,Starter,408.0,58,8,6,14,8,27.7,3,1,4.2,7.0,0
ACC101424,Asset Mgmt,Starter,407.0,45,8,5,21,8,35.3,1,1,4.7,5.0,0
ACC101425,Brokerage,Starter,409.0,40,8,7,28,8,26.3,4,0,6.4,8.0,0
ACC101426,Brokerage,Starter,629.0,50,12,6,36,7,29.3,3,1,6.0,5.0,0
ACC101427,Corporate Treasury,Starter,531.0,36,5,3,48,10,39.6,2,0,5.4,6.0,0
ACC101428,Corporate Treasury,Growth,2876.0,14,18,10,13,4,17.6,5,2,11.1,1.0,0
ACC101429,Banking,Growth,2300.0,14,51,31,27,10,35.8,4,0,8.1,10.0,0
ACC101430,Insurance,Enterprise,14687.0,5,227,83,9,3,11.1,2,1,11.3,1.0,0
ACC101431,Banking,Growth,2623.0,4,19,17,42,9,32.6,10,1,4.7,9.0,0
ACC101432,Insurance,Starter,530.0,43,4,4,41,11,37.1,3,0,2.3,10.0,0
ACC101433,Brokerage,Starter,576.0,51,9,5,13,6,26.5,4,1,5.6,6.0,0
ACC101434,Asset Mgmt,Starter,582.0,10,10,6,29,6,33.9,4,1,6.2,3.0,0
ACC101435,Brokerage,Enterprise,13309.0,34,256,136,20,4,20.8,2,1,8.9,3.0,0
ACC101436,Banking,Starter,386.0,8,3,3,17,7,31.9,3,0,8.4,5.0,0
ACC101437,Banking,Growth,3050.0,25,40,37,40,10,45.0,3,0,4.1,10.0,0
ACC101438,Brokerage,Enterprise,10278.0,47,203,155,38,8,30.2,1,1,4.6,9.0,0
ACC101439,Banking,Enterprise,15573.0,48,218,210,23,9,27.4,1,0,1.7,8.0,0
ACC101440,Corporate Treasury,Starter,466.0,56,3,2,39,8,32.4,4,0,3.6,10.0,0
ACC101441,Corporate Treasury,Starter,386.0,19,5,2,5,2,16.9,5,1,10.5,2.0,0
ACC101442,Asset Mgmt,Starter,445.0,56,8,5,17,6,34.8,1,1,8.2,5.0,0
ACC101443,Banking,Starter,522.0,47,6,2,11,2,7.5,2,2,12.0,2.0,1
ACC101444,Asset Mgmt,Starter,467.0,20,11,9,54,11,47.9,1,0,4.5,10.0,0
ACC101445,Banking,Growth,2993.0,20,42,24,16,9,37.5,7,0,2.2,6.0,0
ACC101446,Corporate Treasury,Enterprise,13312.0,7,285,153,18,4,16.0,6,1,7.4,4.0,0
ACC101447,Brokerage,Growth,2070.0,55,20,17,39,10,32.2,2,0,5.6,8.0,0
ACC101448,Brokerage,Growth,2558.0,12,51,46,37,8,29.1,1,0,7.3,6.0,0
ACC101449,Brokerage,Starter,586.0,16,14,4,5,1,12.8,2,2,10.7,1.0,1
ACC101450,Corporate Treasury,Enterprise,14817.0,25,118,109,39,8,37.6,2,0,8.6,8.0,0
ACC101451,Brokerage,Growth,2342.0,9,27,8,11,3,1.0,2,2,12.1,2.0,1
ACC101452,Corporate Treasury,Enterprise,15056.0,48,241,165,23,5,25.7,3,0,8.8,3.0,0
ACC101453,Corporate Treasury,Enterprise,8659.0,42,130,81,17,6,20.8,4,1,8.0,5.0,0
ACC101454,Brokerage,Starter,553.0,10,3,1,9,3,13.0,6,3,6.0,2.0,1
ACC101455,Asset Mgmt,Starter,585.0,10,10,8,13,5,25.2,4,0,5.6,5.0,0
ACC101456,Insurance,Starter,478.0,2,6,3,10,6,33.1,3,2,7.2,4.0,1
ACC101457,Brokerage,Growth,1766.0,57,18,7,32,7,24.4,3,1,9.5,6.0,0
ACC101458,Asset Mgmt,Enterprise,13347.0,26,91,73,36,10,37.2,0,0,6.5,6.0,0
ACC101459,Asset Mgmt,Starter,453.0,39,13,9,25,7,20.5,2,1,4.7,4.0,1
ACC101460,Banking,Growth,1978.0,9,47,43,26,9,37.6,0,0,6.3,7.0,0
ACC101461,Asset Mgmt,Growth,1986.0,14,32,12,12,3,10.9,2,2,7.9,2.0,1
ACC101462,Insurance,Starter,581.0,32,9,4,25,8,40.8,1,1,0.5,6.0,0
ACC101463,Brokerage,Starter,406.0,13,3,2,47,11,42.8,3,0,6.9,6.0,0
ACC101464,Banking,Growth,2476.0,37,46,39,19,10,36.2,5,0,0.5,9.0,0
ACC101465,Corporate Treasury,Growth,3206.0,55,43,25,12,5,20.3,2,0,2.1,3.0,0
ACC101466,Corporate Treasury,Growth,2888.0,19,32,27,19,7,30.7,4,0,6.5,6.0,0
ACC101467,Brokerage,Starter,514.0,36,14,7,12,7,31.9,4,0,5.5,6.0,0
ACC101468,Corporate Treasury,Growth,2542.0,55,25,18,28,7,23.4,3,1,6.6,7.0,0
ACC101469,Banking,Starter,400.0,53,6,6,43,11,39.7,3,1,6.8,7.0,0
ACC101470,Insurance,Enterprise,11614.0,1,280,169,25,8,32.3,2,0,7.1,7.0,0
ACC101471,Brokerage,Starter,393.0,7,8,6,41,9,37.6,3,0,5.2,10.0,0
ACC101472,Brokerage,Starter,375.0,59,7,5,25,5,28.7,5,3,6.0,5.0,0
ACC101473,Corporate Treasury,Growth,1914.0,55,15,5,15,4,10.1,2,2,7.9,5.0,0
ACC101474,Brokerage,Growth,2660.0,19,28,22,33,9,38.3,3,1,6.0,8.0,0
ACC101475,Corporate Treasury,Growth,2040.0,31,43,27,26,8,34.4,5,2,4.2,6.0,0
ACC101476,Banking,Growth,1974.0,34,23,10,29,8,29.8,7,0,6.8,10.0,1
ACC101477,Brokerage,Enterprise,14643.0,40,80,50,11,4,23.2,2,0,8.9,6.0,0
ACC101478,Banking,Growth,1933.0,45,29,16,21,8,31.0,2,0,4.6,5.0,0
ACC101479,Asset Mgmt,Growth,2808.0,22,15,8,4,3,4.3,2,2,12.1,2.0,0
ACC101480,Asset Mgmt,Growth,2376.0,53,41,22,18,5,5.8,4,1,7.0,7.0,0
ACC101481,Corporate Treasury,Starter,524.0,4,14,7,21,9,28.1,7,1,2.0,8.0,0
ACC101482,Banking,Growth,1785.0,2,26,12,19,6,21.4,4,2,9.7,2.0,1
ACC101483,Corporate Treasury,Starter,350.0,57,12,6,10,2,13.6,1,1,10.1,1.0,1
ACC101484,Brokerage,Growth,2976.0,11,58,24,9,3,18.8,5,2,8.8,2.0,1
ACC101485,Corporate Treasury,Starter,493.0,59,3,1,16,6,23.2,2,0,6.9,7.0,1
ACC101486,Asset Mgmt,Enterprise,8913.0,17,273,90,7,2,5.4,4,2,9.0,3.0,0
ACC101487,Brokerage,Growth,2265.0,22,17,11,20,6,23.4,3,2,12.2,5.0,1
ACC101488,Asset Mgmt,Enterprise,12046.0,2,189,126,27,11,39.0,3,2,0.6,8.0,0
ACC101489,Corporate Treasury,Growth,1953.0,56,24,18,18,5,29.8,8,0,8.7,5.0,0
ACC101490,Insurance,Starter,514.0,22,14,5,11,6,27.8,2,0,7.4,5.0,1
ACC101491,Banking,Enterprise,12207.0,10,94,50,29,9,25.6,3,0,6.4,8.0,0
ACC101492,Banking,Growth,2654.0,29,18,9,19,5,20.4,0,0,7.1,5.0,0
ACC101493,Banking,Growth,2965.0,10,58,24,15,5,24.2,3,2,10.5,4.0,0
ACC101494,Brokerage,Growth,2369.0,47,12,10,38,8,30.9,5,1,4.9,4.0,0
ACC101495,Brokerage,Growth,3083.0,5,21,20,17,8,23.4,1,1,4.4,8.0,0
ACC101496,Insurance,Enterprise,11818.0,30,120,70,15,5,24.9,2,0,8.2,6.0,0
ACC101497,Brokerage,Growth,2436.0,24,54,44,17,7,28.7,4,2,7.2,9.0,0
ACC101498,Banking,Starter,547.0,3,7,5,21,5,19.3,4,1,10.4,3.0,0
ACC101499,Brokerage,Growth,2676.0,4,16,7,12,5,18.7,5,0,5.0,6.0,0
ACC101500,Asset Mgmt,Growth,1767.0,31,22,9,24,7,33.3,3,1,8.0,8.0,0
ACC101501,Banking,Enterprise,15474.0,24,62,60,36,12,34.8,6,0,4.3,10.0,0
ACC101502,Corporate Treasury,Starter,633.0,8,5,3,19,4,10.7,3,2,10.1,4.0,1
ACC101503,Asset Mgmt,Growth,2172.0,9,10,10,37,11,36.4,1,0,3.1,7.0,0
ACC101504,Asset Mgmt,Enterprise,12422.0,48,80,39,10,3,16.5,4,2,8.5,2.0,1
ACC101505,Corporate Treasury,Growth,2906.0,44,30,11,17,5,13.7,3,0,9.1,2.0,0
ACC101506,Asset Mgmt,Growth,3131.0,36,10,7,22,5,20.1,3,0,8.0,2.0,1
ACC101507,Corporate Treasury,Growth,2629.0,50,22,19,17,9,34.6,7,0,1.2,9.0,0
ACC101508,Banking,Starter,356.0,5,13,13,23,9,37.3,5,0,6.2,6.0,0
ACC101509,Banking,Growth,2771.0,41,45,30,13,5,21.3,2,0,6.2,1.0,0
ACC101510,Asset Mgmt,Starter,378.0,45,9,5,30,10,36.5,3,0,2.5,8.0,0
ACC101511,Corporate Treasury,Starter,551.0,12,8,4,10,3,11.2,1,1,11.7,4.0,0
ACC101512,Asset Mgmt,Growth,2631.0,32,27,10,11,2,18.2,3,3,10.4,3.0,0
ACC101513,Banking,Growth,2711.0,46,33,12,6,2,14.0,1,1,10.3,0.0,1
ACC101514,Corporate Treasury,Enterprise,9763.0,36,177,161,24,10,42.9,2,0,2.6,8.0,0
ACC101515,Insurance,Starter,498.0,15,8,7,23,7,23.4,2,1,6.0,6.0,0
ACC101516,Insurance,Starter,535.0,40,11,6,11,3,13.9,3,0,9.1,4.0,0
ACC101517,Asset Mgmt,Enterprise,10562.0,45,226,73,17,4,22.2,4,0,11.6,4.0,0
ACC101518,Banking,Starter,404.0,1,6,3,28,7,27.0,2,0,1.9,8.0,0
ACC101519,Banking,Starter,417.0,34,13,4,4,1,3.5,2,2,16.3,1.0,1
ACC101520,Corporate Treasury,Starter,607.0,30,10,8,38,8,32.1,3,0,10.3,7.0,0
ACC101521,Banking,Growth,2447.0,22,28,14,5,3,7.9,5,2,8.9,3.0,0
ACC101522,Asset Mgmt,Enterprise,13160.0,3,119,85,35,8,31.3,1,0,5.5,5.0,0
ACC101523,Brokerage,Growth,2522.0,5,18,12,34,8,34.9,2,0,6.0,4.0,0
ACC101524,Asset Mgmt,Growth,3001.0,45,52,36,13,5,23.7,4,0,9.6,3.0,0
ACC101525,Corporate Treasury,Starter,503.0,49,5,2,24,6,19.0,1,0,7.5,4.0,0
ACC101526,Asset Mgmt,Starter,378.0,25,13,8,11,6,26.3,7,2,8.0,7.0,1
ACC101527,Brokerage,Growth,2047.0,56,26,24,32,9,32.3,4,1,6.8,7.0,0
ACC101528,Brokerage,Starter,354.0,55,3,2,22,8,36.5,3,0,1.3,6.0,0
ACC101529,Insurance,Starter,599.0,40,10,5,18,8,32.8,2,0,5.4,6.0,0
ACC101530,Corporate Treasury,Starter,549.0,35,4,2,13,3,14.2,4,0,9.7,3.0,1
ACC101531,Insurance,Starter,578.0,57,6,2,5,2,7.3,3,0,9.8,1.0,0
ACC101532,Brokerage,Growth,2823.0,36,53,38,19,9,29.6,1,1,1.4,6.0,0
ACC101533,Asset Mgmt,Growth,2987.0,56,41,28,15,4,31.4,3,1,8.7,3.0,0
ACC101534,Brokerage,Starter,646.0,58,9,3,18,5,11.3,3,1,6.5,5.0,0
ACC101535,Corporate Treasury,Growth,2730.0,12,31,21,8,4,10.2,5,1,7.7,3.0,0
ACC101536,Corporate Treasury,Growth,2128.0,39,17,9,35,8,36.9,4,0,5.4,6.0,0
ACC101537,Asset Mgmt,Growth,1902.0,44,31,12,10,2,16.0,5,0,7.0,0.0,1
ACC101538,Brokerage,Enterprise,12646.0,49,84,46,27,10,39.0,2,0,3.4,9.0,0
ACC101539,Corporate Treasury,Growth,2906.0,21,49,37,34,7,18.0,2,0,4.9,5.0,0
ACC101540,Brokerage,Enterprise,12443.0,51,210,137,17,3,18.9,4,0,6.6,4.0,0
ACC101541,Brokerage,Starter,441.0,29,3,2,27,8,28.3,3,1,6.0,9.0,0
ACC101542,Banking,Starter,566.0,23,8,8,44,9,35.5,1,0,1.7,6.0,0
ACC101543,Brokerage,Starter,484.0,10,6,4,17,4,20.4,1,0,9.8,3.0,0
ACC101544,Brokerage,Growth,2180.0,19,42,36,28,6,28.6,2,1,8.5,3.0,0
ACC101545,Asset Mgmt,Starter,602.0,58,8,6,13,6,22.9,3,0,6.5,5.0,0
ACC101546,Brokerage,Starter,523.0,43,13,11,36,8,39.5,3,0,7.2,10.0,0
ACC101547,Insurance,Growth,2175.0,43,21,19,18,7,32.9,1,1,10.7,7.0,0
ACC101548,Asset Mgmt,Starter,449.0,53,11,7,22,5,18.2,3,1,8.7,3.0,0
ACC101549,Asset Mgmt,Starter,521.0,16,4,4,19,8,28.7,4,0,4.9,7.0,0
ACC101550,Asset Mgmt,Starter,477.0,40,3,1,19,4,16.1,4,1,10.7,2.0,0
ACC101551,Banking,Growth,1991.0,22,57,32,44,9,36.1,4,0,0.5,6.0,0
ACC101552,Corporate Treasury,Starter,533.0,51,12,7,16,5,23.9,5,2,12.8,5.0,0
ACC101553,Corporate Treasury,Starter,557.0,25,13,7,24,8,21.1,4,0,5.9,6.0,0
ACC101554,Corporate Treasury,Starter,350.0,51,4,2,11,5,12.0,7,1,8.3,4.0,0
ACC101555,Insurance,Growth,2555.0,45,58,41,12,5,17.4,4,0,4.7,4.0,0
ACC101556,Asset Mgmt,Enterprise,12556.0,46,78,46,23,5,27.5,2,2,9.9,4.0,0
ACC101557,Corporate Treasury,Growth,2248.0,55,25,17,16,4,18.8,5,2,9.1,5.0,0
ACC101558,Brokerage,Growth,2258.0,47,26,8,2,1,14.8,2,1,11.3,0.0,1
ACC101559,Banking,Enterprise,10687.0,19,148,75,28,6,25.4,5,0,5.5,4.0,0
ACC101560,Asset Mgmt,Enterprise,11606.0,31,187,80,18,5,17.8,3,0,6.0,5.0,1
ACC101561,Brokerage,Growth,2968.0,28,25,18,14,4,11.6,1,1,6.8,2.0,0
ACC101562,Brokerage,Enterprise,11777.0,4,110,87,31,11,37.0,3,0,0.5,8.0,0
ACC101563,Brokerage,Enterprise,15554.0,35,196,177,13,8,27.0,1,0,6.1,8.0,0
ACC101564,Banking,Growth,2314.0,26,32,21,38,9,22.2,5,2,7.8,6.0,0
ACC101565,Insurance,Growth,2799.0,24,59,30,28,6,21.5,2,1,7.6,6.0,0
ACC101566,Banking,Starter,515.0,7,14,8,10,4,12.7,6,1,7.4,1.0,1
ACC101567,Brokerage,Starter,579.0,30,5,4,34,10,38.6,1,1,4.3,10.0,0
ACC101568,Insurance,Growth,3083.0,35,23,9,5,2,9.9,0,0,5.4,2.0,1
ACC101569,Asset Mgmt,Growth,2518.0,7,58,35,26,7,28.8,3,0,9.9,7.0,0
ACC101570,Banking,Growth,2492.0,38,43,36,42,11,33.6,1,0,1.7,9.0,0
ACC101571,Corporate Treasury,Growth,3164.0,10,42,31,13,6,18.0,3,0,8.4,5.0,0
ACC101572,Brokerage,Growth,3150.0,9,19,11,38,10,42.0,1,0,3.8,10.0,0
ACC101573,Brokerage,Enterprise,15578.0,24,299,97,17,4,17.6,4,0,9.7,2.0,0
ACC101574,Brokerage,Starter,397.0,23,3,1,5,3,19.5,0,0,14.1,2.0,0
ACC101575,Brokerage,Starter,351.0,54,4,3,41,11,41.3,3,0,0.5,9.0,0
ACC101576,Corporate Treasury,Growth,2406.0,4,57,57,30,10,38.7,3,0,4.3,8.0,0
ACC101577,Brokerage,Enterprise,13680.0,21,170,85,13,3,17.0,4,1,10.2,3.0,1
ACC101578,Brokerage,Enterprise,8925.0,44,147,92,14,3,12.2,7,0,8.7,3.0,0
ACC101579,Insurance,Enterprise,11090.0,15,246,195,31,9,30.3,2,1,3.4,6.0,0
ACC101580,Corporate Treasury,Enterprise,12587.0,58,57,47,31,10,36.3,9,0,5.2,10.0,0
ACC101581,Brokerage,Starter,414.0,44,14,13,54,11,42.5,1,0,2.5,10.0,0
ACC101582,Banking,Growth,2847.0,56,39,34,18,7,31.8,1,0,6.0,6.0,0
ACC101583,Corporate Treasury,Starter,419.0,56,12,5,21,6,24.5,3,1,6.0,4.0,0
ACC101584,Asset Mgmt,Growth,3011.0,7,26,19,26,9,40.9,5,0,4.2,8.0,0
ACC101585,Banking,Enterprise,10908.0,28,285,130,8,4,26.4,2,1,10.1,3.0,0
ACC101586,Banking,Starter,530.0,44,14,14,39,8,28.8,3,0,6.1,7.0,0
ACC101587,Banking,Growth,2566.0,1,19,10,21,9,39.5,4,2,3.3,7.0,0
ACC101588,Brokerage,Starter,439.0,27,4,1,9,2,11.6,2,1,9.7,0.0,0
ACC101589,Corporate Treasury,Starter,482.0,41,4,2,14,3,17.7,4,3,11.3,3.0,0
ACC101590,Banking,Starter,604.0,47,7,7,44,11,41.7,5,0,6.0,10.0,0
ACC101591,Corporate Treasury,Starter,515.0,25,9,6,18,9,40.1,1,1,8.1,8.0,0
ACC101592,Corporate Treasury,Enterprise,8800.0,51,174,107,18,6,26.6,4,0,10.2,5.0,0
ACC101593,Insurance,Growth,2820.0,40,31,28,51,11,38.7,4,1,3.5,9.0,0
ACC101594,Corporate Treasury,Enterprise,9714.0,3,68,49,30,10,37.5,4,1,5.4,10.0,0
ACC101595,Brokerage,Growth,2479.0,17,21,10,7,4,12.1,3,0,9.5,2.0,0
ACC101596,Insurance,Starter,491.0,56,6,2,17,4,15.8,3,2,7.1,4.0,0
ACC101597,Corporate Treasury,Starter,496.0,1,14,11,29,7,35.2,1,0,5.7,8.0,0
ACC101598,Insurance,Enterprise,8623.0,7,104,40,9,2,18.7,3,0,9.5,0.0,1
ACC101599,Asset Mgmt,Starter,432.0,21,13,10,22,8,27.7,5,0,7.4,6.0,0
ACC101600,Brokerage,Enterprise,8765.0,59,206,161,29,11,34.9,3,0,4.8,10.0,0
ACC101601,Insurance,Starter,474.0,42,4,2,13,6,28.1,2,0,7.2,3.0,0
ACC101602,Corporate Treasury,Growth,2682.0,9,33,19,14,4,20.1,2,1,8.3,3.0,1
ACC101603,Corporate Treasury,Enterprise,13109.0,24,191,94,23,5,10.4,2,0,6.8,2.0,0
ACC101604,Corporate Treasury,Starter,369.0,56,3,1,31,7,43.3,1,0,5.4,5.0,0
ACC101605,Corporate Treasury,Starter,386.0,13,10,5,7,2,10.9,4,2,10.3,4.0,1
ACC101606,Corporate Treasury,Enterprise,13163.0,34,186,101,8,2,21.0,4,2,10.8,0.0,1
ACC101607,Insurance,Starter,509.0,28,3,3,33,8,33.6,2,2,5.3,4.0,0
ACC101608,Corporate Treasury,Growth,3000.0,45,19,10,13,4,12.3,4,1,7.3,3.0,0
ACC101609,Insurance,Growth,2058.0,45,41,35,43,10,37.7,2,0,3.1,9.0,0
ACC101610,Asset Mgmt,Starter,386.0,50,9,5,24,7,20.1,5,0,6.2,5.0,0
ACC101611,Corporate Treasury,Growth,2293.0,8,20,10,15,6,24.3,1,0,8.0,5.0,1
ACC101612,Brokerage,Growth,2706.0,27,10,9,41,12,38.3,5,0,1.3,10.0,0
ACC101613,Corporate Treasury,Starter,496.0,41,6,6,24,10,36.3,2,0,1.0,10.0,0
ACC101614,Corporate Treasury,Enterprise,9110.0,25,68,50,30,9,35.1,5,2,2.6,8.0,0
ACC101615,Brokerage,Starter,371.0,40,6,3,6,1,11.3,4,2,11.4,3.0,0
ACC101616,Asset Mgmt,Starter,553.0,38,9,4,18,4,12.0,3,0,9.4,4.0,0
ACC101617,Banking,Growth,2195.0,22,17,8,10,4,15.3,1,0,7.4,2.0,1
ACC101618,Asset Mgmt,Enterprise,13220.0,6,134,45,5,1,1.0,6,2,9.1,0.0,1
ACC101619,Corporate Treasury,Starter,438.0,58,14,10,13,6,28.4,5,2,4.1,3.0,1
ACC101620,Brokerage,Starter,444.0,49,10,4,24,6,27.3,2,0,4.0,5.0,0
ACC101621,Insurance,Growth,2065.0,53,38,11,2,1,2.0,4,2,10.5,3.0,1
ACC101622,Corporate Treasury,Enterprise,15483.0,18,60,35,14,4,24.7,5,3,5.7,2.0,0
ACC101623,Banking,Starter,355.0,19,10,8,38,8,35.5,4,1,5.3,10.0,0
ACC101624,Corporate Treasury,Starter,388.0,20,11,4,4,2,11.0,4,1,11.4,1.0,1
ACC101625,Corporate Treasury,Growth,3004.0,2,10,7,26,6,24.0,2,0,3.9,4.0,0
ACC101626,Insurance,Starter,391.0,11,3,2,15,4,14.3,3,2,6.8,2.0,1
ACC101627,Corporate Treasury,Starter,434.0,19,11,6,17,4,14.8,5,1,8.4,3.0,0
ACC101628,Insurance,Starter,429.0,59,10,5,10,2,17.6,5,4,8.7,4.0,1
ACC101629,Insurance,Growth,2795.0,13,18,8,20,6,26.4,0,0,7.4,5.0,0
ACC101630,Corporate Treasury,Growth,2367.0,30,10,5,10,5,15.5,3,1,10.0,2.0,1
ACC101631,Corporate Treasury,Enterprise,14452.0,33,244,115,21,5,29.3,4,0,7.1,7.0,0
ACC101632,Asset Mgmt,Growth,2871.0,22,48,43,24,7,27.0,1,1,3.0,5.0,0
ACC101633,Asset Mgmt,Growth,2547.0,55,26,12,27,6,21.1,6,2,7.2,4.0,0
ACC101634,Insurance,Enterprise,10193.0,6,132,120,32,7,39.6,3,0,5.1,7.0,0
ACC101635,Asset Mgmt,Growth,2939.0,52,26,16,31,7,24.3,3,0,6.9,8.0,0
ACC101636,Asset Mgmt,Growth,3049.0,44,31,17,15,5,17.5,2,0,12.5,6.0,0
ACC101637,Asset Mgmt,Enterprise,14421.0,19,56,32,17,5,22.3,2,0,5.7,2.0,0
ACC101638,Asset Mgmt,Starter,366.0,46,11,6,33,7,29.6,7,0,4.8,8.0,0
ACC101639,Insurance,Growth,2797.0,26,12,4,6,2,7.9,3,1,10.9,0.0,1
ACC101640,Insurance,Growth,2806.0,58,13,7,22,6,13.9,1,1,8.7,6.0,0
ACC101641,Corporate Treasury,Starter,633.0,3,14,9,19,5,21.3,2,2,12.0,5.0,0
ACC101642,Asset Mgmt,Growth,2145.0,2,53,26,5,2,7.8,6,1,9.2,3.0,0
ACC101643,Brokerage,Starter,586.0,33,4,4,45,11,38.7,2,0,1.4,9.0,0
ACC101644,Insurance,Starter,557.0,55,5,3,16,9,31.6,1,0,2.8,9.0,0
ACC101645,Corporate Treasury,Growth,3068.0,4,48,48,54,11,35.9,2,0,2.1,9.0,0
ACC101646,Banking,Starter,558.0,46,10,5,24,7,25.9,1,0,5.9,8.0,1
ACC101647,Banking,Growth,3029.0,56,59,34,12,6,20.2,2,1,7.8,3.0,0
ACC101648,Insurance,Enterprise,10989.0,29,207,98,28,6,22.4,2,1,6.7,8.0,0
ACC101649,Asset Mgmt,Enterprise,9535.0,52,141,84,13,3,19.4,4,3,7.0,0.0,0
ACC101650,Insurance,Starter,459.0,45,5,4,21,9,29.4,6,0,1.6,10.0,0
ACC101651,Banking,Starter,595.0,13,10,5,8,5,19.0,0,0,8.0,3.0,0
ACC101652,Insurance,Starter,389.0,51,10,5,22,6,26.4,2,2,5.1,6.0,0
ACC101653,Corporate Treasury,Starter,541.0,42,11,7,25,7,18.6,6,0,5.3,5.0,0
ACC101654,Corporate Treasury,Enterprise,15510.0,1,289,117,13,6,18.5,4,2,9.0,3.0,1
ACC101655,Asset Mgmt,Growth,3093.0,34,22,13,15,4,19.0,8,0,9.8,3.0,0
ACC101656,Asset Mgmt,Starter,551.0,39,14,6,7,2,11.2,6,2,9.6,3.0,0
ACC101657,Insurance,Enterprise,14107.0,48,229,100,31,7,23.8,6,2,8.3,6.0,0
ACC101658,Insurance,Starter,385.0,46,14,4,11,2,13.0,2,1,12.1,4.0,0
ACC101659,Corporate Treasury,Starter,500.0,29,8,3,6,3,15.6,4,1,12.4,3.0,0
ACC101660,Asset Mgmt,Starter,510.0,18,3,1,13,3,18.6,6,0,12.4,3.0,0
ACC101661,Corporate Treasury,Growth,2924.0,12,23,7,5,2,13.8,8,1,10.2,4.0,1
ACC101662,Brokerage,Growth,2174.0,6,54,28,28,9,40.5,1,1,6.9,8.0,0
ACC101663,Asset Mgmt,Starter,382.0,38,3,1,12,5,23.3,3,3,7.0,3.0,0
ACC101664,Brokerage,Enterprise,13426.0,57,249,152,35,8,26.2,5,1,7.4,5.0,0
ACC101665,Asset Mgmt,Enterprise,11947.0,5,283,121,8,2,9.3,3,3,10.1,4.0,1
ACC101666,Asset Mgmt,Enterprise,14465.0,42,298,193,13,5,16.5,2,1,7.6,4.0,1
ACC101667,Corporate Treasury,Starter,494.0,35,11,4,6,4,21.5,1,1,6.9,3.0,0
ACC101668,Corporate Treasury,Starter,604.0,11,10,5,17,5,27.6,4,0,6.1,3.0,1
ACC101669,Insurance,Enterprise,12056.0,13,56,38,31,6,25.9,4,0,7.6,3.0,0
ACC101670,Asset Mgmt,Starter,585.0,17,4,2,20,5,27.8,0,0,9.7,7.0,0
ACC101671,Banking,Growth,2831.0,41,29,20,9,4,22.9,1,1,6.8,1.0,0
ACC101672,Brokerage,Growth,2149.0,18,59,48,37,8,33.3,2,1,7.9,5.0,0
ACC101673,Brokerage,Starter,443.0,49,7,5,28,8,34.4,5,1,7.7,6.0,0
ACC101674,Brokerage,Growth,3099.0,22,55,36,24,7,33.3,1,1,6.9,5.0,0
ACC101675,Insurance,Enterprise,10063.0,7,269,127,7,4,9.7,6,3,11.0,2.0,1
ACC101676,Brokerage,Growth,2796.0,6,11,6,14,7,30.6,4,2,4.9,7.0,0
ACC101677,Insurance,Growth,1968.0,24,45,15,15,4,21.6,1,0,5.7,5.0,0
ACC101678,Banking,Enterprise,13837.0,25,78,72,37,8,26.0,4,2,3.9,7.0,0
ACC101679,Banking,Growth,2085.0,44,12,12,41,10,47.3,4,1,6.2,9.0,0
ACC101680,Asset Mgmt,Growth,2641.0,29,53,49,35,7,35.0,4,1,8.4,5.0,0
ACC101681,Asset Mgmt,Enterprise,12463.0,10,183,119,27,8,37.4,1,1,2.9,8.0,0
ACC101682,Brokerage,Growth,2055.0,13,24,24,33,9,36.5,4,0,2.2,7.0,0
ACC101683,Asset Mgmt,Starter,497.0,34,10,7,20,5,18.0,1,1,5.8,4.0,0
ACC101684,Corporate Treasury,Starter,614.0,20,4,1,6,2,5.3,4,1,6.5,3.0,0
